code wahlberechtigte waehler nichtwaehler wahlbeteiligung_pct gemeinde art_der_stimme ungueltige_stimmen ungueltige_stimmen_pct gueltige_stimmen csu_absolut csu spd_absolut spd gruene_absolut gruene linke_absolut linke sonstige_absolut sonstige jahr region
472167 2973 2166 807 72.9 Mistelgau Z 15 0.7 2151 1172 54.5 480 22.3 126 5.9 66 3.1 307 14.3 2013 gemeinde
571178 1297 934 363 72 Mitteleschenbach E 9 1 925 648 70.1 157 17 21 2.3 16 1.7 83 9 2013 gemeinde
571178 1297 934 363 72 Mitteleschenbach Z 17 1.8 917 584 63.7 168 18.3 40 4.4 14 1.5 111 12.1 2013 gemeinde
772179 803 572 231 71.2 Mittelneufnach E 5 0.9 567 416 73.4 57 10.1 32 5.6 10 1.8 52 9.2 2013 gemeinde
772179 803 572 231 71.2 Mittelneufnach Z 5 0.9 567 390 68.8 58 10.2 27 4.8 14 2.5 78 13.8 2013 gemeinde
677159 696 501 195 72 Mittelsinn E 5 1 496 191 38.5 185 37.3 23 4.6 13 2.6 84 16.9 2013 gemeinde
677159 696 501 195 72 Mittelsinn Z 7 1.4 494 194 39.3 146 29.6 28 5.7 18 3.6 108 21.9 2013 gemeinde
179137 1313 990 323 75.4 Mittelstetten E 4 0.4 986 680 69 145 14.7 50 5.1 20 2 91 9.2 2013 gemeinde
179137 1313 990 323 75.4 Mittelstetten Z 5 0.5 985 608 61.7 140 14.2 59 6 26 2.6 152 15.4 2013 gemeinde
180123 5913 3980 1933 67.3 Mittenwald, M E 40 1 3940 2823 71.6 376 9.5 152 3.9 81 2.1 508 12.9 2013 gemeinde
180123 5913 3980 1933 67.3 Mittenwald, M Z 47 1.2 3933 2614 66.5 383 9.7 152 3.9 95 2.4 689 17.5 2013 gemeinde
278151 1989 1386 603 69.7 Mitterfels, M E 16 1.2 1370 718 52.4 418 30.5 28 2 18 1.3 188 13.7 2013 gemeinde
278151 1989 1386 603 69.7 Mitterfels, M Z 15 1.1 1371 751 54.8 255 18.6 69 5 27 2 269 19.6 2013 gemeinde
277134 1617 1131 486 69.9 Mitterskirchen E 9 0.8 1122 797 71 124 11.1 37 3.3 29 2.6 135 12 2013 gemeinde
277134 1617 1131 486 69.9 Mitterskirchen Z 12 1.1 1119 750 67 116 10.4 34 3 28 2.5 191 17.1 2013 gemeinde
377141 5706 3876 1830 67.9 Mitterteich, St E 39 1 3837 2211 57.6 912 23.8 111 2.9 124 3.2 479 12.5 2013 gemeinde
377141 5706 3876 1830 67.9 Mitterteich, St Z 42 1.1 3834 1962 51.2 1012 26.4 122 3.2 138 3.6 600 15.6 2013 gemeinde
476154 2348 1665 683 70.9 Mitwitz, M E 13 0.8 1652 828 50.1 528 32 94 5.7 39 2.4 163 9.9 2013 gemeinde
476154 2348 1665 683 70.9 Mitwitz, M Z 7 0.4 1658 747 45.1 515 31.1 98 5.9 58 3.5 240 14.5 2013 gemeinde
773147 1062 740 322 69.7 Mödingen E 9 1.2 731 489 66.9 94 12.9 56 7.7 20 2.7 72 9.8 2013 gemeinde
773147 1062 740 322 69.7 Mödingen Z 9 1.2 731 445 60.9 90 12.3 29 4 18 2.5 149 20.4 2013 gemeinde
572142 3538 2908 630 82.2 Möhrendorf E 15 0.5 2893 1428 49.4 809 28 274 9.5 85 2.9 297 10.3 2013 gemeinde
572142 3538 2908 630 82.2 Möhrendorf Z 12 0.4 2896 1213 41.9 672 23.2 434 15 85 2.9 492 17 2013 gemeinde
671143 9629 7171 2458 74.5 Mömbris, M E 125 1.7 7046 3963 56.2 1470 20.9 465 6.6 190 2.7 958 13.6 2013 gemeinde
671143 9629 7171 2458 74.5 Mömbris, M Z 98 1.4 7073 3606 51 1260 17.8 535 7.6 283 4 1389 19.6 2013 gemeinde
676140 3854 2885 969 74.9 Mömlingen E 47 1.6 2838 1472 51.9 597 21 174 6.1 107 3.8 488 17.2 2013 gemeinde
676140 3854 2885 969 74.9 Mömlingen Z 43 1.5 2842 1371 48.2 593 20.9 211 7.4 98 3.4 569 20 2013 gemeinde
676141 2028 1562 466 77 Mönchberg, M E 20 1.3 1542 784 50.8 206 13.4 64 4.2 31 2 457 29.6 2013 gemeinde
676141 2028 1562 466 77 Mönchberg, M Z 17 1.1 1545 757 49 224 14.5 90 5.8 40 2.6 434 28.1 2013 gemeinde
779184 1158 839 319 72.5 Mönchsdeggingen E 11 1.3 828 526 63.5 118 14.3 30 3.6 40 4.8 114 13.8 2013 gemeinde
779184 1158 839 319 72.5 Mönchsdeggingen Z 7 0.8 832 477 57.3 117 14.1 42 5 33 4 163 19.6 2013 gemeinde
571179 1212 797 415 65.8 Mönchsroth E 8 1 789 427 54.1 165 20.9 42 5.3 30 3.8 125 15.8 2013 gemeinde
571179 1212 797 415 65.8 Mönchsroth Z 12 1.5 785 368 46.9 175 22.3 60 7.6 27 3.4 155 19.7 2013 gemeinde
779186 3852 2599 1253 67.5 Monheim, St E 41 1.6 2558 1583 61.9 487 19 120 4.7 145 5.7 223 8.7 2013 gemeinde
779186 3852 2599 1253 67.5 Monheim, St Z 45 1.7 2554 1462 57.2 438 17.1 126 4.9 102 4 426 16.7 2013 gemeinde
179138 3005 2307 698 76.8 Moorenweis E 15 0.7 2292 1494 65.2 316 13.8 116 5.1 41 1.8 325 14.2 2013 gemeinde
179138 3005 2307 698 76.8 Moorenweis Z 13 0.6 2294 1399 61 276 12 137 6 48 2.1 434 18.9 2013 gemeinde
271135 1718 1144 574 66.6 Moos E 11 1 1133 765 67.5 150 13.2 28 2.5 23 2 167 14.7 2013 gemeinde
271135 1718 1144 574 66.6 Moos Z 13 1.1 1131 707 62.5 171 15.1 26 2.3 21 1.9 206 18.2 2013 gemeinde
175128 1087 837 250 77 Moosach E 2 0.2 835 461 55.2 145 17.4 96 11.5 12 1.4 121 14.5 2013 gemeinde
175128 1087 837 250 77 Moosach Z 2 0.2 835 430 51.5 126 15.1 103 12.3 17 2 159 19 2013 gemeinde
374137 1985 1408 577 70.9 Moosbach, M E 13 0.9 1395 774 55.5 329 23.6 25 1.8 26 1.9 241 17.3 2013 gemeinde
374137 1985 1408 577 70.9 Moosbach, M Z 25 1.8 1383 733 53 285 20.6 43 3.1 36 2.6 286 20.7 2013 gemeinde
178143 12314 8684 3630 70.5 Moosburg a.d.Isar, St E 65 0.7 8619 3855 44.7 1387 16.1 1574 18.3 305 3.5 1498 17.4 2013 gemeinde
178143 12314 8684 3630 70.5 Moosburg a.d.Isar, St Z 59 0.7 8625 4033 46.8 1634 18.9 824 9.6 358 4.2 1776 20.6 2013 gemeinde
177130 4122 3018 1104 73.2 Moosinning E 28 0.9 2990 1834 61.3 467 15.6 161 5.4 54 1.8 474 15.9 2013 gemeinde
177130 4122 3018 1104 73.2 Moosinning Z 26 0.9 2992 1707 57.1 435 14.5 189 6.3 51 1.7 610 20.4 2013 gemeinde
279128 3806 2566 1240 67.4 Moosthenning E 38 1.5 2528 1539 60.9 440 17.4 85 3.4 47 1.9 417 16.5 2013 gemeinde
279128 3806 2566 1240 67.4 Moosthenning Z 9 0.4 2557 1507 58.9 420 16.4 103 4 48 1.9 479 18.7 2013 gemeinde
176148 1189 877 312 73.8 Mörnsheim, M E 12 1.4 865 588 68 127 14.7 26 3 30 3.5 94 10.9 2013 gemeinde
176148 1189 877 312 73.8 Mörnsheim, M Z 14 1.6 863 527 61.1 124 14.4 27 3.1 26 3 159 18.4 2013 gemeinde
672134 1441 1134 307 78.7 Motten E 8 0.7 1126 788 70 166 14.7 54 4.8 33 2.9 85 7.5 2013 gemeinde
672134 1441 1134 307 78.7 Motten Z 15 1.3 1119 703 62.8 147 13.1 49 4.4 33 2.9 187 16.7 2013 gemeinde
779185 1921 1361 560 70.8 Möttingen E 6 0.4 1355 850 62.7 198 14.6 52 3.8 53 3.9 202 14.9 2013 gemeinde
779185 1921 1361 560 70.8 Möttingen Z 8 0.6 1353 785 58 209 15.4 74 5.5 43 3.2 242 17.9 2013 gemeinde
375171 1179 822 357 69.7 Mötzing E 7 0.9 815 482 59.1 119 14.6 32 3.9 22 2.7 160 19.6 2013 gemeinde
375171 1179 822 357 69.7 Mötzing Z 2 0.2 820 474 57.8 117 14.3 33 4 25 3 171 20.9 2013 gemeinde
183128 14235 9367 4868 65.8 Mühldorf a.Inn, St E 100 1.1 9267 5696 61.5 1586 17.1 598 6.5 297 3.2 1090 11.8 2013 gemeinde
183128 14235 9367 4868 65.8 Mühldorf a.Inn, St Z 100 1.1 9267 4875 52.6 1698 18.3 665 7.2 349 3.8 1680 18.1 2013 gemeinde
373146 3635 2487 1148 68.4 Mühlhausen E 17 0.7 2470 1504 60.9 392 15.9 140 5.7 103 4.2 331 13.4 2013 gemeinde
373146 3635 2487 1148 68.4 Mühlhausen Z 15 0.6 2472 1246 50.4 406 16.4 171 6.9 98 4 551 22.3 2013 gemeinde
572143 1327 949 378 71.5 Mühlhausen, M E 3 0.3 946 508 53.7 186 19.7 29 3.1 37 3.9 186 19.7 2013 gemeinde
572143 1327 949 378 71.5 Mühlhausen, M Z 5 0.5 944 435 46.1 197 20.9 42 4.4 36 3.8 234 24.8 2013 gemeinde
577114 1757 1276 481 72.6 Muhr a.See E 10 0.8 1266 625 49.4 343 27.1 86 6.8 38 3 174 13.7 2013 gemeinde
577114 1757 1276 481 72.6 Muhr a.See Z 9 0.7 1267 534 42.1 335 26.4 114 9 51 4 233 18.4 2013 gemeinde
475154 8240 5654 2586 68.6 Münchberg, St E 41 0.7 5613 3047 54.3 1618 28.8 303 5.4 276 4.9 369 6.6 2013 gemeinde
475154 8240 5654 2586 68.6 Münchberg, St Z 37 0.7 5617 2612 46.5 1525 27.1 290 5.2 290 5.2 900 16 2013 gemeinde
162000 917148 653205 263943 71.2 München, Landeshauptstadt E 4818 0.7 648387 281849 43.5 189666 29.3 73212 11.3 24597 3.8 79063 12.2 2013 gemeinde
162000 917148 653205 263943 71.2 München, Landeshauptstadt Z 2989 0.5 650216 245767 37.8 155522 23.9 91401 14.1 29872 4.6 127654 19.6 2013 gemeinde
186139 2263 1492 771 65.9 Münchsmünster E 18 1.2 1474 853 57.9 319 21.6 81 5.5 34 2.3 187 12.7 2013 gemeinde
186139 2263 1492 771 65.9 Münchsmünster Z 18 1.2 1474 807 54.7 316 21.4 69 4.7 34 2.3 248 16.8 2013 gemeinde
575150 1140 813 327 71.3 Münchsteinach E 9 1.1 804 438 54.5 152 18.9 85 10.6 33 4.1 96 11.9 2013 gemeinde
575150 1140 813 327 71.3 Münchsteinach Z 6 0.7 807 380 47.1 159 19.7 64 7.9 35 4.3 169 20.9 2013 gemeinde
672135 6314 4562 1752 72.3 Münnerstadt, St E 38 0.8 4524 2514 55.6 977 21.6 385 8.5 320 7.1 328 7.3 2013 gemeinde
672135 6314 4562 1752 72.3 Münnerstadt, St Z 42 0.9 4520 2491 55.1 757 16.7 350 7.7 234 5.2 688 15.2 2013 gemeinde
779188 1414 1120 294 79.2 Munningen E 10 0.9 1110 883 79.5 144 13 21 1.9 14 1.3 48 4.3 2013 gemeinde
779188 1414 1120 294 79.2 Munningen Z 9 0.8 1111 830 74.7 134 12.1 33 3 19 1.7 95 8.6 2013 gemeinde
173137 3183 2586 597 81.2 Münsing E 23 0.9 2563 1492 58.2 345 13.5 280 10.9 46 1.8 400 15.6 2013 gemeinde
173137 3183 2586 597 81.2 Münsing Z 12 0.5 2574 1402 54.5 286 11.1 301 11.7 43 1.7 542 21.1 2013 gemeinde
779187 864 614 250 71.1 Münster E 5 0.8 609 418 68.6 64 10.5 18 3 18 3 91 14.9 2013 gemeinde
779187 864 614 250 71.1 Münster Z 6 1 608 389 64 59 9.7 21 3.5 9 1.5 130 21.4 2013 gemeinde
774160 1447 1003 444 69.3 Münsterhausen, M E 6 0.6 997 707 70.9 93 9.3 54 5.4 28 2.8 115 11.5 2013 gemeinde
774160 1447 1003 444 69.3 Münsterhausen, M Z 3 0.3 1000 617 61.7 113 11.3 49 4.9 23 2.3 198 19.8 2013 gemeinde
180124 8831 6655 2176 75.4 Murnau a.Staffelsee, M E 70 1.1 6585 3515 53.4 1106 16.8 698 10.6 204 3.1 1062 16.1 2013 gemeinde
180124 8831 6655 2176 75.4 Murnau a.Staffelsee, M Z 41 0.6 6614 3122 47.2 985 14.9 755 11.4 184 2.8 1568 23.7 2013 gemeinde
376144 5002 3488 1514 69.7 Nabburg, St E 29 0.8 3459 1725 49.9 1228 35.5 89 2.6 83 2.4 334 9.7 2013 gemeinde
376144 5002 3488 1514 69.7 Nabburg, St Z 37 1.1 3451 1913 55.4 715 20.7 159 4.6 104 3 560 16.2 2013 gemeinde
479138 1508 1068 440 70.8 Nagel E 13 1.2 1055 610 57.8 260 24.6 47 4.5 41 3.9 97 9.2 2013 gemeinde
479138 1508 1068 440 70.8 Nagel Z 16 1.5 1052 558 53 184 17.5 57 5.4 48 4.6 205 19.5 2013 gemeinde
475156 6410 4298 2112 67.1 Naila, St E 37 0.9 4261 2616 61.4 1046 24.5 196 4.6 158 3.7 245 5.7 2013 gemeinde
475156 6410 4298 2112 67.1 Naila, St Z 28 0.7 4270 2094 49 1056 24.7 225 5.3 175 4.1 720 16.9 2013 gemeinde
178144 3709 2597 1112 70 Nandlstadt, M E 16 0.6 2581 1551 60.1 333 12.9 247 9.6 88 3.4 362 14 2013 gemeinde
178144 3709 2597 1112 70 Nandlstadt, M Z 12 0.5 2585 1445 55.9 324 12.5 163 6.3 95 3.7 558 21.6 2013 gemeinde
176149 1519 1203 316 79.2 Nassenfels, M E 6 0.5 1197 831 69.4 131 10.9 72 6 27 2.3 136 11.4 2013 gemeinde
176149 1519 1203 316 79.2 Nassenfels, M Z 12 1 1191 730 61.3 153 12.8 69 5.8 28 2.4 211 17.7 2013 gemeinde
577151 1110 820 290 73.9 Nennslingen, M E 6 0.7 814 535 65.7 154 18.9 27 3.3 22 2.7 76 9.3 2013 gemeinde
577151 1110 820 290 73.9 Nennslingen, M Z 6 0.7 814 496 60.9 144 17.7 44 5.4 25 3.1 105 12.9 2013 gemeinde
775134 6694 4662 2032 69.6 Nersingen E 38 0.8 4624 2525 54.6 1020 22.1 336 7.3 217 4.7 526 11.4 2013 gemeinde
775134 6694 4662 2032 69.6 Nersingen Z 29 0.6 4633 2356 50.9 984 21.2 295 6.4 189 4.1 809 17.5 2013 gemeinde
777153 2658 1873 785 70.5 Nesselwang, M E 7 0.4 1866 1159 62.1 235 12.6 136 7.3 52 2.8 284 15.2 2013 gemeinde
777153 2658 1873 785 70.5 Nesselwang, M Z 8 0.4 1865 1085 58.2 232 12.4 152 8.2 69 3.7 327 17.5 2013 gemeinde
775135 38709 26287 12422 67.9 Neu-Ulm, GKSt E 261 1 26026 12533 48.2 6317 24.3 2861 11 1196 4.6 3119 12 2013 gemeinde
775135 38709 26287 12422 67.9 Neu-Ulm, GKSt Z 206 0.8 26081 11449 43.9 6229 23.9 2441 9.4 1312 5 4650 17.8 2013 gemeinde
377142 1148 864 284 75.3 Neualbenreuth, M E 1 0.1 863 545 63.2 101 11.7 37 4.3 25 2.9 155 18 2013 gemeinde
377142 1148 864 284 75.3 Neualbenreuth, M Z 2 0.2 862 525 60.9 104 12.1 41 4.8 28 3.2 164 19 2013 gemeinde
187154 3227 2511 716 77.8 Neubeuern, M E 16 0.6 2495 1543 61.8 232 9.3 255 10.2 46 1.8 419 16.8 2013 gemeinde
187154 3227 2511 716 77.8 Neubeuern, M Z 11 0.4 2500 1432 57.3 291 11.6 228 9.1 51 2 498 19.9 2013 gemeinde
184146 9779 7683 2096 78.6 Neubiberg E 38 0.5 7645 3873 50.7 1520 19.9 940 12.3 142 1.9 1170 15.3 2013 gemeinde
184146 9779 7683 2096 78.6 Neubiberg Z 33 0.4 7650 3504 45.8 1466 19.2 848 11.1 178 2.3 1654 21.6 2013 gemeinde
679164 1786 1335 451 74.7 Neubrunn, M E 20 1.5 1315 847 64.4 201 15.3 83 6.3 34 2.6 150 11.4 2013 gemeinde
679164 1786 1335 451 74.7 Neubrunn, M Z 18 1.3 1317 776 58.9 202 15.3 90 6.8 40 3 209 15.9 2013 gemeinde
185149 20877 13428 7449 64.3 Neuburg a.d.Donau, GKSt E 123 0.9 13305 7931 59.6 2247 16.9 779 5.9 588 4.4 1760 13.2 2013 gemeinde
185149 20877 13428 7449 64.3 Neuburg a.d.Donau, GKSt Z 127 0.9 13301 7352 55.3 2343 17.6 762 5.7 583 4.4 2261 17 2013 gemeinde
774162 2447 1622 825 66.3 Neuburg a.d.Kammel, M E 37 2.3 1585 1056 66.6 188 11.9 103 6.5 55 3.5 183 11.5 2013 gemeinde
774162 2447 1622 825 66.3 Neuburg a.d.Kammel, M Z 18 1.1 1604 1019 63.5 195 12.2 81 5 61 3.8 248 15.5 2013 gemeinde
275133 3359 2404 955 71.6 Neuburg a.Inn E 20 0.8 2384 1343 56.3 474 19.9 171 7.2 48 2 348 14.6 2013 gemeinde
275133 3359 2404 955 71.6 Neuburg a.Inn Z 23 1 2381 1220 51.2 419 17.6 196 8.2 65 2.7 481 20.2 2013 gemeinde
177131 1915 1395 520 72.8 Neuching E 15 1.1 1380 840 60.9 224 16.2 79 5.7 30 2.2 207 15 2013 gemeinde
177131 1915 1395 520 72.8 Neuching Z 5 0.4 1390 765 55 219 15.8 89 6.4 28 2 289 20.8 2013 gemeinde
477142 3106 2304 802 74.2 Neudrossenfeld E 15 0.7 2289 1233 53.9 559 24.4 99 4.3 64 2.8 334 14.6 2013 gemeinde
477142 3106 2304 802 74.2 Neudrossenfeld Z 13 0.6 2291 1209 52.8 502 21.9 143 6.2 69 3 368 16.1 2013 gemeinde
571180 5595 3886 1709 69.5 Neuendettelsau E 31 0.8 3855 1840 47.7 950 24.6 355 9.2 161 4.2 549 14.2 2013 gemeinde
571180 5595 3886 1709 69.5 Neuendettelsau Z 23 0.6 3863 1655 42.8 898 23.2 479 12.4 156 4 675 17.5 2013 gemeinde
677164 685 543 142 79.3 Neuendorf E 5 0.9 538 297 55.2 134 24.9 27 5 10 1.9 70 13 2013 gemeinde
677164 685 543 142 79.3 Neuendorf Z 3 0.6 540 301 55.7 119 22 32 5.9 11 2 77 14.3 2013 gemeinde
477143 2444 1745 699 71.4 Neuenmarkt E 17 1 1728 783 45.3 585 33.9 56 3.2 63 3.6 241 13.9 2013 gemeinde
477143 2444 1745 699 71.4 Neuenmarkt Z 19 1.1 1726 736 42.6 528 30.6 93 5.4 94 5.4 275 15.9 2013 gemeinde
178145 12403 8768 3635 70.7 Neufahrn b.Freising E 76 0.9 8692 4377 50.4 1710 19.7 958 11 307 3.5 1340 15.4 2013 gemeinde
178145 12403 8768 3635 70.7 Neufahrn b.Freising Z 54 0.6 8714 4041 46.4 1642 18.8 763 8.8 355 4.1 1913 22 2013 gemeinde
274153 3093 2029 1064 65.6 Neufahrn i.NB E 16 0.8 2013 1140 56.6 333 16.5 98 4.9 69 3.4 373 18.5 2013 gemeinde
274153 3093 2029 1064 65.6 Neufahrn i.NB Z 19 0.9 2010 1064 52.9 316 15.7 76 3.8 69 3.4 485 24.1 2013 gemeinde
274154 824 625 199 75.8 Neufraunhofen E 4 0.6 621 457 73.6 58 9.3 37 6 11 1.8 58 9.3 2013 gemeinde
274154 824 625 199 75.8 Neufraunhofen Z 9 1.4 616 395 64.1 57 9.3 39 6.3 8 1.3 117 19 2013 gemeinde
574140 2273 1662 611 73.1 Neuhaus a.d.Pegnitz, M E 12 0.7 1650 953 57.8 393 23.8 69 4.2 35 2.1 200 12.1 2013 gemeinde
574140 2273 1662 611 73.1 Neuhaus a.d.Pegnitz, M Z 15 0.9 1647 827 50.2 373 22.6 110 6.7 35 2.1 302 18.3 2013 gemeinde
275134 2533 1676 857 66.2 Neuhaus a.Inn E 25 1.5 1651 1019 61.7 331 20 77 4.7 44 2.7 180 10.9 2013 gemeinde
275134 2533 1676 857 66.2 Neuhaus a.Inn Z 17 1 1659 940 56.7 302 18.2 103 6.2 40 2.4 274 16.5 2013 gemeinde
575152 1696 1276 420 75.2 Neuhof a.d.Zenn, M E 5 0.4 1271 740 58.2 250 19.7 98 7.7 29 2.3 154 12.1 2013 gemeinde
575152 1696 1276 420 75.2 Neuhof a.d.Zenn, M Z 6 0.5 1270 617 48.6 250 19.7 104 8.2 40 3.1 259 20.4 2013 gemeinde
677165 976 732 244 75 Neuhütten E 8 1.1 724 384 53 163 22.5 43 5.9 25 3.5 109 15.1 2013 gemeinde
677165 976 732 244 75 Neuhütten Z 7 1 725 367 50.6 156 21.5 47 6.5 19 2.6 136 18.8 2013 gemeinde
278154 1376 963 413 70 Neukirchen E 6 0.6 957 609 63.6 142 14.8 20 2.1 18 1.9 168 17.6 2013 gemeinde
278154 1376 963 413 70 Neukirchen Z 9 0.9 954 574 60.2 117 12.3 38 4 25 2.6 200 21 2013 gemeinde
372144 3124 1737 1387 55.6 Neukirchen b.Hl.Blut, M E 13 0.7 1724 1138 66 284 16.5 49 2.8 33 1.9 220 12.8 2013 gemeinde
372144 3124 1737 1387 55.6 Neukirchen b.Hl.Blut, M Z 13 0.7 1724 964 55.9 283 16.4 73 4.2 38 2.2 366 21.2 2013 gemeinde
371141 2077 1470 607 70.8 Neukirchen b.Sulzbach-Rosenberg E 19 1.3 1451 665 45.8 468 32.3 75 5.2 62 4.3 181 12.5 2013 gemeinde
371141 2077 1470 607 70.8 Neukirchen b.Sulzbach-Rosenberg Z 17 1.2 1453 624 42.9 382 26.3 119 8.2 59 4.1 269 18.5 2013 gemeinde
275135 2153 1242 911 57.7 Neukirchen vorm Wald E 6 0.5 1236 728 58.9 252 20.4 54 4.4 45 3.6 157 12.7 2013 gemeinde
275135 2153 1242 911 57.7 Neukirchen vorm Wald Z 10 0.8 1232 644 52.3 259 21 65 5.3 46 3.7 218 17.7 2013 gemeinde
376146 953 615 338 64.5 Neukirchen-Balbini, M E 4 0.7 611 433 70.9 104 17 17 2.8 6 1 51 8.3 2013 gemeinde
376146 953 615 338 64.5 Neukirchen-Balbini, M Z 2 0.3 613 423 69 74 12.1 20 3.3 6 1 90 14.7 2013 gemeinde
373147 30239 20831 9408 68.9 Neumarkt i.d.OPf., GKSt E 214 1 20617 12276 59.5 3841 18.6 1224 5.9 613 3 2663 12.9 2013 gemeinde
373147 30239 20831 9408 68.9 Neumarkt i.d.OPf., GKSt Z 171 0.8 20660 10609 51.4 3895 18.9 1489 7.2 734 3.6 3933 19 2013 gemeinde
183129 4669 2933 1736 62.8 Neumarkt-Sankt Veit, St E 19 0.6 2914 2111 72.4 298 10.2 151 5.2 56 1.9 298 10.2 2013 gemeinde
183129 4669 2933 1736 62.8 Neumarkt-Sankt Veit, St Z 23 0.8 2910 1878 64.5 339 11.6 155 5.3 65 2.2 473 16.3 2013 gemeinde
376147 6199 3934 2265 63.5 Neunburg vorm Wald, St E 25 0.6 3909 2381 60.9 822 21 115 2.9 106 2.7 485 12.4 2013 gemeinde
376147 6199 3934 2265 63.5 Neunburg vorm Wald, St Z 34 0.9 3900 2352 60.3 609 15.6 146 3.7 126 3.2 667 17.1 2013 gemeinde
676143 1227 968 259 78.9 Neunkirchen E 15 1.5 953 646 67.8 127 13.3 29 3 19 2 132 13.9 2013 gemeinde
676143 1227 968 259 78.9 Neunkirchen Z 7 0.7 961 613 63.8 123 12.8 35 3.6 22 2.3 168 17.5 2013 gemeinde
474154 6180 4886 1294 79.1 Neunkirchen a.Brand, M E 33 0.7 4853 2525 52 1146 23.6 373 7.7 161 3.3 648 13.4 2013 gemeinde
474154 6180 4886 1294 79.1 Neunkirchen a.Brand, M Z 24 0.5 4862 2262 46.5 1088 22.4 436 9 167 3.4 909 18.7 2013 gemeinde
574141 3650 2782 868 76.2 Neunkirchen a.Sand E 27 1 2755 1320 47.9 865 31.4 153 5.6 94 3.4 323 11.7 2013 gemeinde
574141 3650 2782 868 76.2 Neunkirchen a.Sand Z 25 0.9 2757 1161 42.1 761 27.6 241 8.7 89 3.2 505 18.3 2013 gemeinde
171125 6394 3998 2396 62.5 Neuötting, St E 44 1.1 3954 2669 67.5 539 13.6 179 4.5 92 2.3 475 12 2013 gemeinde
171125 6394 3998 2396 62.5 Neuötting, St Z 42 1.1 3956 2345 59.3 596 15.1 223 5.6 114 2.9 678 17.1 2013 gemeinde
272136 3520 1866 1654 53 Neureichenau E 7 0.4 1859 1223 65.8 219 11.8 74 4 59 3.2 284 15.3 2013 gemeinde
272136 3520 1866 1654 53 Neureichenau Z 6 0.3 1860 1118 60.1 230 12.4 60 3.2 79 4.2 373 20.1 2013 gemeinde
184132 5989 4911 1078 82 Neuried E 26 0.5 4885 2465 50.5 1106 22.6 585 12 110 2.3 619 12.7 2013 gemeinde
184132 5989 4911 1078 82 Neuried Z 25 0.5 4886 2266 46.4 1027 21 543 11.1 167 3.4 883 18.1 2013 gemeinde
772184 16647 12306 4341 73.9 Neusäß, St E 76 0.6 12230 8259 67.5 1782 14.6 793 6.5 301 2.5 1095 9 2013 gemeinde
772184 16647 12306 4341 73.9 Neusäß, St Z 81 0.7 12225 6342 51.9 2198 18 1080 8.8 386 3.2 2219 18.2 2013 gemeinde
272146 1800 993 807 55.2 Neuschönau E 10 1 983 611 62.2 162 16.5 34 3.5 27 2.7 149 15.2 2013 gemeinde
272146 1800 993 807 55.2 Neuschönau Z 12 1.2 981 561 57.2 171 17.4 33 3.4 28 2.9 188 19.2 2013 gemeinde
571181 1573 1149 424 73 Neusitz E 9 0.8 1140 622 54.6 267 23.4 67 5.9 53 4.6 131 11.5 2013 gemeinde
571181 1573 1149 424 73 Neusitz Z 8 0.7 1141 508 44.5 275 24.1 77 6.7 49 4.3 232 20.3 2013 gemeinde
377143 1620 1194 426 73.7 Neusorg E 7 0.6 1187 711 59.9 210 17.7 57 4.8 42 3.5 167 14.1 2013 gemeinde
377143 1620 1194 426 73.7 Neusorg Z 8 0.7 1186 666 56.2 244 20.6 50 4.2 48 4 178 15 2013 gemeinde
575153 9992 6765 3227 67.7 Neustadt a.d.Aisch, St E 52 0.8 6713 3629 54.1 1504 22.4 705 10.5 221 3.3 654 9.7 2013 gemeinde
575153 9992 6765 3227 67.7 Neustadt a.d.Aisch, St Z 59 0.9 6706 3037 45.3 1608 24 644 9.6 296 4.4 1121 16.7 2013 gemeinde
273152 9745 5997 3748 61.5 Neustadt a.d.Donau, St E 61 1 5936 3641 61.3 1227 20.7 230 3.9 174 2.9 664 11.2 2013 gemeinde
273152 9745 5997 3748 61.5 Neustadt a.d.Donau, St Z 35 0.6 5962 3425 57.4 1177 19.7 200 3.4 186 3.1 974 16.3 2013 gemeinde
374139 4720 3175 1545 67.3 Neustadt a.d.Waldnaab, St E 37 1.2 3138 1491 47.5 760 24.2 114 3.6 82 2.6 691 22 2013 gemeinde
374139 4720 3175 1545 67.3 Neustadt a.d.Waldnaab, St Z 33 1 3142 1476 47 839 26.7 142 4.5 99 3.2 586 18.7 2013 gemeinde
677166 1040 749 291 72 Neustadt a.Main E 3 0.4 746 367 49.2 196 26.3 45 6 20 2.7 118 15.8 2013 gemeinde
677166 1040 749 291 72 Neustadt a.Main Z 6 0.8 743 353 47.5 179 24.1 51 6.9 31 4.2 129 17.4 2013 gemeinde
374140 976 743 233 76.1 Neustadt am Kulm, St E 11 1.5 732 344 47 148 20.2 77 10.5 18 2.5 145 19.8 2013 gemeinde
374140 976 743 233 76.1 Neustadt am Kulm, St Z 13 1.7 730 356 48.8 200 27.4 31 4.2 30 4.1 113 15.5 2013 gemeinde
473151 12116 8282 3834 68.4 Neustadt b.Coburg, GKSt E 68 0.8 8214 4064 49.5 2708 33 258 3.1 386 4.7 798 9.7 2013 gemeinde
473151 12116 8282 3834 68.4 Neustadt b.Coburg, GKSt Z 60 0.7 8222 3724 45.3 2475 30.1 330 4 424 5.2 1269 15.4 2013 gemeinde
